timestamp,open,high,low,close
2018-12-01,3.7891,3.7969,3.7851,3.7908
2018-11-30,3.7630,3.7969,3.7579,3.7936
2018-11-29,3.7689,3.7856,3.7581,3.7638
2018-11-28,3.7997,3.8134,3.7608,3.7687
2018-11-27,3.7884,3.8101,3.7819,3.7998
2018-11-26,3.7839,3.7951,3.7648,3.7884
2018-11-25,3.7846,3.7878,3.7770,3.7839
2018-11-24,3.7846,3.7846,3.7846,3.7846
2018-11-23,3.7632,3.7903,3.7543,3.7859
2018-11-22,3.7763,3.7791,3.7603,3.7632
2018-11-21,3.7904,3.7928,3.7608,3.7766
2018-11-20,3.7803,3.7972,3.7710,3.7904
2018-11-19,3.7763,3.7941,3.7722,3.7801
2018-11-18,3.7738,3.7868,3.7710,3.7763
2018-11-16,3.7871,3.8118,3.7682,3.7751
2018-11-15,3.7947,3.8129,3.7697,3.7871
2018-11-14,3.7988,3.8145,3.7806,3.7947
2018-11-13,3.8363,3.8373,3.7963,3.7989
2018-11-12,3.7851,3.8374,3.7816,3.8361
2018-11-11,3.7817,3.7904,3.7792,3.7850
2018-11-10,3.7817,3.7817,3.7817,3.7817
2018-11-09,3.7627,3.7938,3.7611,3.7903
2018-11-08,3.7499,3.7716,3.7391,3.7627
2018-11-07,3.7683,3.7773,3.7283,3.7506
2018-11-06,3.7721,3.7855,3.7632,3.7682
2018-11-05,3.7819,3.7979,3.7657,3.7734
2018-11-04,3.7823,3.7954,3.7625,3.7813
2018-11-02,3.7883,3.7999,3.7683,3.7823
2018-11-01,3.8357,3.8388,3.7818,3.7888
2018-10-31,3.8169,3.8406,3.8097,3.8357
2018-10-30,3.8022,3.8201,3.7978,3.8169
2018-10-29,3.7786,3.8070,3.7709,3.8022
2018-10-28,3.7808,3.7871,3.7512,3.7786
2018-10-26,3.7880,3.8088,3.7701,3.7807
2018-10-25,3.7821,3.7940,3.7682,3.7880
2018-10-24,3.7445,3.7886,3.7413,3.7821
2018-10-23,3.7420,3.7582,3.7332,3.7445
2018-10-22,3.7338,3.7452,3.7108,3.7422
2018-10-21,3.7294,3.7382,3.7261,3.7338
2018-10-19,3.7603,3.7661,3.7222,3.7294
2018-10-18,3.7308,3.7632,3.7229,3.7593
2018-10-17,3.7012,3.7327,3.6976,3.7308
2018-10-16,3.7045,3.7124,3.6878,3.7015
2018-10-15,3.7167,3.7232,3.6938,3.7045
2018-10-14,3.7153,3.7288,3.7089,3.7167
2018-10-12,3.7128,3.7260,3.7042,3.7153
2018-10-11,3.7446,3.7475,3.7097,3.7128
2018-10-10,3.7409,3.7529,3.7334,3.7446
2018-10-09,3.7537,3.7777,3.7370,3.7409
2018-10-08,3.7351,3.7643,3.7307,3.7555
2018-10-07,3.7360,3.7399,3.7270,3.7351
2018-10-06,3.7360,3.7360,3.7360,3.7360
2018-10-05,3.7416,3.7528,3.7226,3.7360
2018-10-04,3.7446,3.7558,3.7274,3.7406
2018-10-03,3.7181,3.7514,3.6954,3.7446
2018-10-02,3.7017,3.7354,3.6990,3.7181
2018-10-01,3.6884,3.7039,3.6766,3.7012
2018-09-30,3.6877,3.6910,3.6733,3.6869
2018-09-28,3.6692,3.6987,3.6603,3.6877
2018-09-27,3.6360,3.6700,3.6309,3.6692
2018-09-26,3.6418,3.6522,3.6188,3.6353
2018-09-25,3.6549,3.6689,3.6345,3.6416
2018-09-24,3.6660,3.6735,3.6386,3.6547
2018-09-23,3.6624,3.6686,3.6607,3.6660
2018-09-21,3.6411,3.6678,3.6348,3.6644
2018-09-20,3.6717,3.6760,3.6382,3.6411
2018-09-19,3.6699,3.6837,3.6598,3.6711
2018-09-18,3.6820,3.6875,3.6634,3.6706
2018-09-17,3.7019,3.7087,3.6722,3.6822
2018-09-16,3.7031,3.7064,3.6971,3.7017
2018-09-15,3.7031,3.7031,3.7031,3.7031
2018-09-14,3.6803,3.7066,3.6647,3.7031
2018-09-13,3.7030,3.7169,3.6732,3.6803
2018-09-12,3.7090,3.7276,3.6926,3.7037
2018-09-11,3.7180,3.7270,3.6928,3.7089
2018-09-10,3.7311,3.7485,3.7137,3.7173
2018-09-09,3.7336,3.7356,3.7261,3.7311
2018-09-08,3.7336,3.7336,3.7336,3.7336
2018-09-07,3.7184,3.7409,3.6911,3.7268
2018-09-06,3.7180,3.7361,3.6992,3.7189
2018-09-05,3.7208,3.7423,3.7071,3.7180
2018-09-04,3.6930,3.7384,3.6913,3.7208
2018-09-03,3.7038,3.7130,3.6852,3.6930
2018-09-02,3.7080,3.7216,3.6873,3.7029
2018-08-31,3.6870,3.7142,3.6670,3.7080
2018-08-30,3.6630,3.6941,3.6565,3.6870
2018-08-29,3.6513,3.6773,3.6470,3.6630
2018-08-28,3.6558,3.6627,3.6346,3.6505
2018-08-27,3.6768,3.6887,3.6476,3.6562
2018-08-26,3.6790,3.6868,3.6660,3.6758
2018-08-25,3.6790,3.6790,3.6790,3.6790
2018-08-24,3.7161,3.7183,3.6710,3.6790
2018-08-23,3.6804,3.7206,3.6797,3.7163
2018-08-22,3.7066,3.7187,3.6781,3.6804
2018-08-21,3.7472,3.7510,3.6915,3.7067
2018-08-20,3.7539,3.7747,3.7450,3.7477
2018-08-19,3.7525,3.7622,3.7508,3.7539
2018-08-18,3.7525,3.7525,3.7525,3.7525
2018-08-17,3.7837,3.7967,3.7482,3.7530
2018-08-16,3.8079,3.8118,3.7688,3.7837
2018-08-15,3.7877,3.8406,3.7842,3.8073
2018-08-14,3.7722,3.7993,3.7513,3.7877
2018-08-13,3.7743,3.7951,3.7494,3.7700
2018-08-12,3.7608,3.7850,3.7578,3.7744
2018-08-11,3.7608,3.7608,3.7608,3.7608
2018-08-10,3.7113,3.7772,3.7066,3.7608
2018-08-09,3.6715,3.7128,3.6687,3.7115
2018-08-08,3.6695,3.6837,3.6587,3.6715
2018-08-07,3.6829,3.6847,3.6611,3.6693
2018-08-06,3.6780,3.7087,3.6757,3.6834
2018-08-05,3.6836,3.6843,3.6742,3.6782
2018-08-04,3.6836,3.6836,3.6836,3.6836
2018-08-03,3.6888,3.7023,3.6635,3.6836
2018-08-02,3.6528,3.6910,3.6497,3.6890
2018-08-01,3.6571,3.6687,3.6452,3.6527
2018-07-31,3.6455,3.6598,3.6403,3.6553
2018-07-30,3.6731,3.6808,3.6414,3.6451
2018-07-29,3.6750,3.6877,3.6679,3.6731
2018-07-27,3.6831,3.6976,3.6659,3.6750
2018-07-26,3.6612,3.6856,3.6492,3.6835
2018-07-25,3.6806,3.6938,3.6572,3.6612
2018-07-24,3.6993,3.7181,3.6668,3.6820
2018-07-23,3.6829,3.7053,3.6744,3.6996
2018-07-22,3.6826,3.6904,3.6805,3.6829
2018-07-20,3.7256,3.7406,3.6787,3.6833
2018-07-19,3.6994,3.7420,3.6960,3.7254
2018-07-18,3.6843,3.7158,3.6805,3.6995
2018-07-17,3.6719,3.6898,3.6590,3.6837
2018-07-16,3.6901,3.6933,3.6661,3.6723
2018-07-15,3.6912,3.6954,3.6873,3.6907
2018-07-13,3.7039,3.7285,3.6858,3.6912
2018-07-12,3.7176,3.7205,3.6873,3.7039
2018-07-11,3.6759,3.7262,3.6701,3.7176
2018-07-10,3.6685,3.7026,3.6623,3.6761
2018-07-09,3.7048,3.7068,3.6578,3.6681
2018-07-08,3.7064,3.7098,3.7027,3.7054
2018-07-07,3.7064,3.7064,3.7064,3.7064
2018-07-06,3.7209,3.7301,3.7002,3.7087
2018-07-05,3.7571,3.7598,3.7125,3.7212
2018-07-04,3.7686,3.7767,3.7509,3.7582
2018-07-03,3.7774,3.7872,3.7601,3.7696
2018-07-02,3.7414,3.8011,3.7328,3.7784
2018-07-01,3.7412,3.7519,3.7359,3.7416
2018-06-29,3.7715,3.7725,3.7325,3.7412
2018-06-28,3.7626,3.7834,3.7571,3.7719
2018-06-27,3.7217,3.7733,3.7080,3.7626
2018-06-26,3.7132,3.7290,3.7021,3.7218
2018-06-25,3.7015,3.7263,3.6996,3.7132
2018-06-24,3.7075,3.7121,3.6996,3.7015
2018-06-22,3.7269,3.7324,3.6926,3.7075
2018-06-21,3.7269,3.7615,3.7157,3.7269
2018-06-20,3.7199,3.7383,3.7121,3.7271
2018-06-19,3.7019,3.7404,3.6943,3.7203
2018-06-18,3.6881,3.7076,3.6865,3.7019
2018-06-17,3.6915,3.6955,3.6807,3.6905
2018-06-16,3.6915,3.6915,3.6915,3.6915
2018-06-15,3.6980,3.7159,3.6792,3.6875
2018-06-14,3.6233,3.7056,3.6029,3.6978
2018-06-13,3.6430,3.6513,3.6203,3.6233
2018-06-12,3.6218,3.6502,3.6144,3.6435
2018-06-11,3.6317,3.6330,3.6091,3.6223
2018-06-10,3.6349,3.6414,3.6254,3.6312
2018-06-08,3.6252,3.6576,3.6184,3.6349
2018-06-07,3.6209,3.6270,3.5948,3.6256
2018-06-06,3.6496,3.6525,3.6152,3.6209
2018-06-05,3.6504,3.6779,3.6424,3.6502
2018-06-04,3.6873,3.6890,3.6465,3.6515
2018-06-03,3.6901,3.7003,3.6839,3.6879
2018-06-02,3.6901,3.6901,3.6901,3.6901
2018-06-01,3.6858,3.7146,3.6764,3.6901
2018-05-31,3.6902,3.7085,3.6683,3.6865
2018-05-30,3.7532,3.7656,3.6854,3.6904
2018-05-29,3.6937,3.7620,3.6933,3.7544
2018-05-28,3.6857,3.7063,3.6645,3.6938
2018-05-27,3.7015,3.7015,3.6754,3.6854
2018-05-26,3.7015,3.7015,3.7015,3.7015
2018-05-25,3.6763,3.7060,3.6609,3.7015
2018-05-24,3.6733,3.6852,3.6516,3.6763
2018-05-23,3.6344,3.6952,3.6304,3.6744
2018-05-22,3.6364,3.6478,3.6112,3.6363
2018-05-21,3.6540,3.6741,3.6340,3.6365
2018-05-20,3.6521,3.6552,3.6462,3.6543
2018-05-18,3.6402,3.6612,3.6237,3.6527
2018-05-17,3.6139,3.6471,3.6057,3.6406
2018-05-16,3.6337,3.6490,3.6129,3.6150
2018-05-15,3.5810,3.6381,3.5757,3.6334
2018-05-14,3.5674,3.5828,3.5508,3.5808
2018-05-13,3.5689,3.5732,3.5626,3.5674
2018-05-11,3.5656,3.5779,3.5552,3.5720
2018-05-10,3.5963,3.6000,3.5441,3.5654
2018-05-09,3.6090,3.6333,3.5820,3.5963
2018-05-08,3.5732,3.6195,3.5637,3.6086
2018-05-07,3.5467,3.5779,3.5414,3.5730
2018-05-06,3.5507,3.5586,3.5428,3.5471
2018-05-05,3.5507,3.5507,3.5507,3.5507
2018-05-04,3.5585,3.5760,3.5388,3.5507
2018-05-03,3.5713,3.5794,3.5497,3.5587
2018-05-02,3.5649,3.5795,3.5330,3.5713
2018-05-01,3.5076,3.5709,3.5039,3.5656
2018-04-30,3.4705,3.5114,3.4641,3.5079
2018-04-29,3.4685,3.4817,3.4615,3.4705
2018-04-27,3.4922,3.5084,3.4640,3.4685
2018-04-26,3.4726,3.4966,3.4624,3.4927
2018-04-25,3.4382,3.4823,3.4359,3.4720
2018-04-24,3.4413,3.4476,3.4335,3.4388
2018-04-23,3.3986,3.4468,3.3964,3.4413
2018-04-22,3.3952,3.3994,3.3912,3.3990
2018-04-21,3.3952,3.3952,3.3952,3.3952
2018-04-20,3.3729,3.4047,3.3708,3.3955
2018-04-19,3.3620,3.3809,3.3573,3.3731
2018-04-18,3.3638,3.3769,3.3554,3.3620
2018-04-17,3.3537,3.3737,3.3445,3.3638
2018-04-16,3.3796,3.3812,3.3507,3.3538
2018-04-15,3.3793,3.3906,3.3748,3.3796
2018-04-14,3.3094,3.3094,3.3094,3.3094
2018-04-13,3.3883,3.3950,3.3735,3.3793
2018-04-12,3.3803,3.3988,3.3776,3.3883
2018-04-11,3.3878,3.3912,3.3753,3.3825
2018-04-10,3.4011,3.4110,3.3840,3.3889
2018-04-09,3.4206,3.4243,3.3975,3.4006
2018-04-08,3.4184,3.4213,3.4125,3.4206
2018-04-06,3.4247,3.4352,3.4132,3.4184
2018-04-05,3.4194,3.4373,3.4170,3.4248
2018-04-04,3.4155,3.4301,3.4110,3.4196
2018-04-03,3.4214,3.4341,3.4084,3.4155
2018-04-02,3.4182,3.4281,3.4023,3.4209
2018-04-01,3.4211,3.4223,3.4013,3.4176
2018-03-30,3.4185,3.4238,3.4045,3.4211
2018-03-29,3.4152,3.4285,3.4068,3.4180
2018-03-28,3.3940,3.4175,3.3873,3.4149
2018-03-27,3.3891,3.4108,3.3768,3.3940
2018-03-26,3.4194,3.4253,3.3832,3.3895
2018-03-25,3.4224,3.4261,3.4160,3.4194
2018-03-23,3.4263,3.4346,3.4136,3.4224
2018-03-22,3.4251,3.4362,3.4092,3.4257
2018-03-21,3.4537,3.4568,3.4211,3.4247
2018-03-20,3.4236,3.4568,3.4166,3.4537
2018-03-19,3.4310,3.4410,3.4139,3.4234
2018-03-18,3.4319,3.4353,3.4260,3.4310
2018-03-17,3.4319,3.4319,3.4319,3.4319
2018-03-16,3.4219,3.4387,3.4146,3.4319
2018-03-15,3.3954,3.4279,3.3899,3.4219
2018-03-14,3.3967,3.4091,3.3878,3.3954
2018-03-13,3.4077,3.4171,3.3921,3.3971
2018-03-12,3.4043,3.4183,3.3935,3.4073
2018-03-11,3.4073,3.4088,3.3997,3.4046
2018-03-10,3.4073,3.4073,3.4073,3.4073
2018-03-09,3.4128,3.4239,3.3940,3.4060
2018-03-08,3.3890,3.4192,3.3747,3.4128
2018-03-07,3.3683,3.4023,3.3636,3.3891
2018-03-06,3.3950,3.3992,3.3655,3.3686
2018-03-05,3.3923,3.4175,3.3901,3.3957
2018-03-04,3.3991,3.4019,3.3864,3.3944
2018-03-03,3.3991,3.3991,3.3991,3.3991
2018-03-02,3.4093,3.4234,3.3953,3.3954
2018-03-01,3.4226,3.4459,3.4071,3.4078
2018-02-28,3.4095,3.4297,3.4059,3.4239
2018-02-27,3.3839,3.4177,3.3741,3.4093
2018-02-26,3.3935,3.3982,3.3730,3.3839
2018-02-25,3.3940,3.4011,3.3883,3.3935
2018-02-24,3.3940,3.3940,3.3940,3.3940
2018-02-23,3.3892,3.4040,3.3823,3.3940
2018-02-22,3.3967,3.4129,3.3790,3.3896
2018-02-21,3.3620,3.3990,3.3586,3.3965
2018-02-20,3.3313,3.3682,3.3288,3.3627
2018-02-19,3.3459,3.3540,3.3270,3.3319
2018-02-18,3.3513,3.3536,3.3440,3.3458
2018-02-17,3.3513,3.3513,3.3513,3.3513
2018-02-16,3.3222,3.3562,3.3069,3.3513
2018-02-15,3.3346,3.3397,3.3169,3.3225
2018-02-14,3.3724,3.4057,3.3312,3.3359
2018-02-13,3.3911,3.3926,3.3668,3.3723
2018-02-12,3.4130,3.4191,3.3863,3.3902
2018-02-11,3.4186,3.4195,3.4094,3.4141
2018-02-09,3.4211,3.4367,3.4026,3.4186
2018-02-08,3.4017,3.4239,3.3868,3.4204
2018-02-07,3.3548,3.4031,3.3466,3.4017
2018-02-06,3.3586,3.3859,3.3385,3.3557
2018-02-05,3.3514,3.3638,3.3304,3.3596
2018-02-04,3.3440,3.3537,3.3416,3.3518
2018-02-02,3.3209,3.3550,3.3144,3.3440
2018-02-01,3.3438,3.3520,3.3152,3.3209
2018-01-31,3.3502,3.3537,3.3234,3.3438
2018-01-30,3.3474,3.3629,3.3249,3.3514
2018-01-29,3.3272,3.3596,3.3223,3.3476
2018-01-28,3.3302,3.3302,3.3217,3.3272
2018-01-27,3.3302,3.3302,3.3302,3.3302
2018-01-26,3.3468,3.3475,3.3119,3.3302
2018-01-25,3.3450,3.3538,3.3059,3.3468
2018-01-24,3.3868,3.3895,3.3395,3.3453
2018-01-23,3.3967,3.4130,3.3847,3.3868
2018-01-22,3.4031,3.4149,3.3935,3.3975
2018-01-21,3.4136,3.4149,3.3914,3.4028
2018-01-19,3.3984,3.4160,3.3895,3.4136
2018-01-18,3.4234,3.4236,3.3928,3.3984
2018-01-17,3.4011,3.4241,3.3839,3.4236
2018-01-16,3.3980,3.4259,3.3954,3.4019
2018-01-15,3.4160,3.4235,3.3882,3.3990
2018-01-14,3.4216,3.4216,3.4113,3.4143
2018-01-12,3.4602,3.4636,3.4106,3.4216
2018-01-11,3.4919,3.4989,3.4591,3.4602
2018-01-10,3.5104,3.5158,3.4787,3.4924
2018-01-09,3.4845,3.5156,3.4811,3.5106
2018-01-08,3.4508,3.4906,3.4438,3.4845
2018-01-07,3.4485,3.4534,3.4464,3.4508
2018-01-06,3.4485,3.4485,3.4485,3.4485
2018-01-05,3.4356,3.4559,3.4274,3.4485
2018-01-04,3.4527,3.4559,3.4335,3.4356
2018-01-03,3.4512,3.4725,3.4468,3.4533
2018-01-02,3.4713,3.4791,3.4466,3.4512
2018-01-01,3.4807,3.4827,3.4682,3.4729
2017-12-31,3.4801,3.4808,3.4800,3.4808
2017-12-30,3.4804,3.4804,3.4804,3.4804
2017-12-29,3.4998,3.5006,3.4676,3.4804
2017-12-28,3.5193,3.5219,3.4884,3.4996
2017-12-27,3.5372,3.5415,3.5141,3.5201
2017-12-26,3.5326,3.5460,3.5278,3.5372
2017-12-25,3.5418,3.5431,3.5244,3.5337
2017-12-24,3.5306,3.5471,3.5306,3.5410
2017-12-22,3.5345,3.5505,3.5294,3.5339
2017-12-21,3.5408,3.5445,3.5292,3.5345
2017-12-20,3.5452,3.5558,3.5256,3.5408
2017-12-19,3.5682,3.5726,3.5395,3.5452
2017-12-18,3.5819,3.5869,3.5525,3.5684
2017-12-17,3.5767,3.5935,3.5752,3.5818
2017-12-15,3.5888,3.5898,3.5678,3.5767
2017-12-14,3.5650,3.5896,3.5568,3.5888
2017-12-13,3.5846,3.5934,3.5618,3.5650
2017-12-12,3.5648,3.5972,3.5614,3.5854
2017-12-11,3.5644,3.5730,3.5568,3.5659
2017-12-10,3.5621,3.5711,3.5621,3.5644
2017-12-08,3.5730,3.5848,3.5617,3.5682
2017-12-07,3.5682,3.5782,3.5632,3.5730
2017-12-06,3.5567,3.5779,3.5510,3.5682
2017-12-05,3.5447,3.5645,3.5381,3.5583
2017-12-04,3.5453,3.5552,3.5375,3.5453
2017-12-03,3.5430,3.5516,3.5378,3.5457
2017-12-01,3.5325,3.5516,3.5217,3.5430
2017-11-30,3.5452,3.5614,3.5177,3.5342
2017-11-29,3.5461,3.5548,3.5281,3.5449
2017-11-28,3.5366,3.5521,3.5268,3.5463
2017-11-27,3.5249,3.5407,3.5136,3.5366
2017-11-26,3.5267,3.5295,3.5208,3.5263
2017-11-25,3.5267,3.5267,3.5267,3.5267
2017-11-24,3.5507,3.5559,3.5218,3.5267
2017-11-23,3.5626,3.5662,3.5450,3.5502
2017-11-22,3.5957,3.5959,3.5574,3.5636
2017-11-21,3.6024,3.6100,3.5879,3.5957
2017-11-20,3.5984,3.6106,3.5852,3.6037
2017-11-19,3.5885,3.5986,3.5775,3.5983
2017-11-18,3.5885,3.5885,3.5885,3.5885
2017-11-17,3.5993,3.6030,3.5819,3.5895
2017-11-16,3.6042,3.6056,3.5908,3.5993
2017-11-15,3.6000,3.6052,3.5777,3.6039
2017-11-14,3.6305,3.6332,3.5954,3.6000
2017-11-13,3.6230,3.6406,3.6194,3.6303
2017-11-12,3.6223,3.6271,3.6172,3.6254
2017-11-10,3.6323,3.6435,3.6156,3.6223
2017-11-09,3.6536,3.6572,3.6287,3.6312
2017-11-08,3.6587,3.6643,3.6449,3.6540
2017-11-07,3.6502,3.6719,3.6466,3.6595
2017-11-06,3.6528,3.6650,3.6453,3.6501
2017-11-05,3.6557,3.6561,3.6469,3.6534
2017-11-03,3.6322,3.6608,3.6255,3.6557
2017-11-02,3.6431,3.6441,3.6228,3.6322
2017-11-01,3.6381,3.6492,3.6318,3.6434
2017-10-31,3.6498,3.6564,3.6336,3.6380
2017-10-30,3.6601,3.6632,3.6391,3.6498
2017-10-29,3.6575,3.6636,3.6504,3.6601
2017-10-27,3.6524,3.6725,3.6471,3.6551
2017-10-26,3.5902,3.6542,3.5824,3.6519
2017-10-25,3.6080,3.6145,3.5799,3.5905
2017-10-24,3.5985,3.6126,3.5896,3.6073
2017-10-23,3.5981,3.6097,3.5873,3.5987
2017-10-22,3.5935,3.5995,3.5915,3.5983
2017-10-20,3.5745,3.6008,3.5683,3.5935
2017-10-19,3.5896,3.6020,3.5680,3.5745
2017-10-18,3.5989,3.6060,3.5835,3.5896
2017-10-17,3.5884,3.6065,3.5863,3.5989
2017-10-16,3.5991,3.6077,3.5778,3.5884
2017-10-15,3.5920,3.6042,3.5890,3.5991
2017-10-13,3.6073,3.6101,3.5757,3.5920
2017-10-12,3.5979,3.6152,3.5928,3.6071
2017-10-11,3.6357,3.6400,3.5943,3.5978
2017-10-10,3.6620,3.6639,3.6250,3.6357
2017-10-09,3.6736,3.6804,3.6556,3.6620
2017-10-08,3.6737,3.6778,3.6578,3.6741
2017-10-06,3.6740,3.6951,3.6696,3.6737
2017-10-05,3.6540,3.6811,3.6477,3.6740
2017-10-04,3.6738,3.6748,3.6411,3.6545
2017-10-03,3.6709,3.6872,3.6580,3.6738
2017-10-02,3.6507,3.6816,3.6441,3.6711
2017-10-01,3.6497,3.6573,3.6298,3.6507
2017-09-29,3.6623,3.6683,3.6279,3.6497
2017-09-28,3.6818,3.6945,3.6484,3.6623
2017-09-27,3.6334,3.6838,3.6311,3.6818
2017-09-26,3.6040,3.6509,3.6011,3.6334
2017-09-25,3.5788,3.6195,3.5704,3.6043
2017-09-24,3.5670,3.5857,3.5646,3.5804
2017-09-23,3.5700,3.5700,3.5700,3.5700
2017-09-22,3.5814,3.5833,3.5559,3.5704
2017-09-21,3.5972,3.6061,3.5733,3.5814
2017-09-20,3.5690,3.6070,3.5488,3.5972
2017-09-19,3.5893,3.5916,3.5627,3.5688
2017-09-18,3.5804,3.5993,3.5751,3.5881
2017-09-17,3.5789,3.5876,3.5760,3.5804
2017-09-15,3.5894,3.5951,3.5613,3.5787
2017-09-14,3.6012,3.6216,3.5854,3.5894
2017-09-13,3.5547,3.6080,3.5474,3.6000
2017-09-12,3.5471,3.5748,3.5439,3.5547
2017-09-11,3.5288,3.5531,3.5238,3.5471
2017-09-10,3.5265,3.5336,3.5216,3.5288
2017-09-08,3.5333,3.5377,3.5113,3.5248
2017-09-07,3.5614,3.5650,3.5247,3.5335
2017-09-06,3.5505,3.5682,3.5460,3.5612
2017-09-05,3.5636,3.5701,3.5463,3.5506
2017-09-04,3.5844,3.5855,3.5544,3.5635
2017-09-03,3.5846,3.5849,3.5693,3.5842
2017-09-02,3.5851,3.5851,3.5851,3.5851
2017-09-01,3.5640,3.5885,3.5368,3.5851
2017-08-31,3.5747,3.6011,3.5579,3.5640
2017-08-30,3.5516,3.5818,3.5460,3.5747
2017-08-29,3.5539,3.5627,3.5268,3.5516
2017-08-28,3.5560,3.5746,3.5381,3.5539
2017-08-27,3.5704,3.5744,3.5489,3.5560
2017-08-25,3.6088,3.6176,3.5616,3.5716
2017-08-24,3.6282,3.6371,3.6035,3.6095
2017-08-23,3.6315,3.6414,3.6191,3.6282
2017-08-22,3.6223,3.6416,3.6136,3.6317
2017-08-21,3.6380,3.6454,3.6094,3.6222
2017-08-20,3.6326,3.6388,3.6279,3.6384
2017-08-18,3.6442,3.6524,3.6259,3.6326
2017-08-17,3.6229,3.6529,3.6145,3.6441
2017-08-16,3.6543,3.6609,3.6159,3.6229
2017-08-15,3.6372,3.6670,3.6278,3.6547
2017-08-14,3.6296,3.6408,3.6157,3.6370
2017-08-13,3.6242,3.6306,3.6046,3.6298
2017-08-11,3.6357,3.6519,3.6028,3.6242
2017-08-10,3.6286,3.6505,3.6244,3.6357
2017-08-09,3.6250,3.6509,3.6204,3.6280
2017-08-08,3.6055,3.6353,3.5930,3.6250
2017-08-07,3.5976,3.6090,3.5880,3.6053
2017-08-06,3.6045,3.6054,3.5925,3.5944
2017-08-04,3.5699,3.6146,3.5637,3.6045
2017-08-03,3.5911,3.5982,3.5630,3.5699
