timestamp,open,high,low,close
2016-03-24,3.8099,3.8413,3.8034,3.8171
2016-03-23,3.7931,3.8199,3.7872,3.8099
2016-03-22,3.7881,3.8149,3.7772,3.7931
2016-03-21,3.7786,3.7941,3.7699,3.7879
2016-03-20,3.7845,3.7873,3.7739,3.7812
2016-03-18,3.7770,3.7952,3.7664,3.7807
2016-03-17,3.8220,3.8362,3.7619,3.7770
2016-03-16,3.8600,3.8925,3.8133,3.8220
2016-03-15,3.8513,3.8755,3.8459,3.8601
2016-03-14,3.8427,3.8622,3.8387,3.8513
2016-03-13,3.8524,3.8537,3.8396,3.8446
2016-03-11,3.8750,3.8938,3.8322,3.8405
2016-03-10,3.9240,3.9653,3.8650,3.8750
2016-03-09,3.9269,3.9423,3.9083,3.9251
2016-03-08,3.9299,3.9393,3.9066,3.9269
2016-03-07,3.9345,3.9588,3.9259,3.9298
2016-03-06,3.9337,3.9349,3.9244,3.9345
2016-03-04,3.9600,3.9651,3.9113,3.9113
2016-03-03,3.9754,3.9900,3.9523,3.9595
2016-03-02,3.9817,4.0045,3.9674,3.9754
2016-03-01,3.9955,4.0043,3.9756,3.9817
2016-02-29,3.9981,4.0055,3.9803,3.9952
2016-02-28,3.9979,4.0006,3.9948,3.9977
2016-02-26,3.9497,4.0035,3.9323,3.9860
2016-02-25,3.9698,3.9750,3.9410,3.9497
2016-02-24,3.9737,3.9872,3.9604,3.9706
2016-02-23,3.9511,3.9793,3.9433,3.9734
2016-02-22,3.9309,3.9685,3.9266,3.9515
2016-02-21,3.9269,3.9332,3.9247,3.9310
2016-02-20,3.9315,3.9315,3.9315,3.9315
2016-02-19,3.9545,3.9573,3.9208,3.9315
2016-02-18,3.9496,3.9625,3.9296,3.9545
2016-02-17,3.9539,3.9596,3.9354,3.9490
2016-02-16,3.9353,3.9627,3.9269,3.9540
2016-02-15,3.9111,3.9540,3.9025,3.9354
2016-02-14,3.9025,3.9182,3.8895,3.9127
2016-02-13,3.9025,3.9025,3.9025,3.9025
2016-02-12,3.9057,3.9292,3.8982,3.9025
2016-02-11,3.9056,3.9388,3.8837,3.9056
2016-02-10,3.9391,3.9557,3.8953,3.9056
2016-02-09,3.9686,3.9897,3.9203,3.9348
2016-02-08,3.9582,4.0016,3.9341,3.9678
2016-02-07,3.9495,3.9606,3.9495,3.9540
2016-02-05,3.9477,3.9692,3.9155,3.9515
2016-02-04,3.9890,3.9958,3.9309,3.9477
2016-02-03,4.0311,4.0481,3.9681,3.9846
2016-02-02,4.0385,4.0481,4.0065,4.0410
2016-02-01,4.0878,4.0948,4.0238,4.0402
2016-01-31,4.0801,4.0884,4.0784,4.0817
2016-01-29,4.0705,4.0946,4.0537,4.0784
2016-01-28,4.1105,4.1183,4.0631,4.0705
2016-01-27,4.0892,4.1242,4.0859,4.1105
2016-01-26,4.1274,4.1558,4.0856,4.0895
2016-01-25,4.1264,4.1352,4.1103,4.1274
2016-01-24,4.1250,4.1322,4.1243,4.1264
2016-01-23,4.1250,4.1250,4.1250,4.1250
2016-01-22,4.1302,4.1453,4.0960,4.1271
2016-01-21,4.1225,4.1519,4.1043,4.1280
2016-01-20,4.0751,4.1343,4.0589,4.1227
2016-01-19,4.0916,4.1011,4.0581,4.0750
2016-01-18,4.1042,4.1270,4.0826,4.0916
2016-01-17,4.1010,4.1083,4.0930,4.1079
2016-01-16,4.0930,4.0930,4.0930,4.0930
2016-01-15,4.0440,4.1152,4.0107,4.0930
2016-01-14,3.9997,4.0490,3.9840,4.0449
2016-01-13,4.0165,4.0308,3.9913,3.9992
2016-01-12,4.0046,4.0303,3.9930,4.0165
2016-01-11,3.9827,4.0215,3.9730,4.0046
2016-01-10,3.9944,3.9944,3.9793,3.9826
2016-01-08,3.9779,4.0242,3.9730,4.0008
2016-01-07,4.0349,4.0440,3.9667,3.9776
2016-01-06,4.0030,4.0512,3.9932,4.0349
2016-01-05,3.9685,4.0195,3.9616,4.0015
2016-01-04,3.9294,3.9889,3.9187,3.9675
2016-01-03,3.9299,3.9299,3.9146,3.9237
2015-12-31,3.8938,3.9556,3.8859,3.9210
2015-12-30,3.8752,3.9037,3.8638,3.8942
2015-12-29,3.8673,3.8826,3.8558,3.8727
2015-12-28,3.8723,3.8743,3.8544,3.8677
2015-12-27,3.8730,3.8754,3.8593,3.8730
2015-12-25,3.8605,3.8730,3.8583,3.8730
2015-12-24,3.8865,3.8930,3.8580,3.8614
2015-12-23,3.8770,3.9021,3.8733,3.8871
2015-12-22,3.8975,3.8988,3.8594,3.8763
2015-12-21,3.9261,3.9355,3.8778,3.8964
2015-12-20,3.9355,3.9355,3.9234,3.9293
2015-12-19,3.9355,3.9355,3.9355,3.9355
2015-12-18,3.9678,3.9745,3.9208,3.9245
2015-12-17,3.9468,3.9815,3.9328,3.9678
2015-12-16,3.9497,3.9686,3.9006,3.9412
2015-12-15,3.9665,3.9740,3.9326,3.9496
2015-12-14,3.9750,3.9836,3.9446,3.9680
2015-12-13,3.9698,3.9775,3.9658,3.9751
2015-12-11,3.9716,3.9775,3.9459,3.9693
2015-12-10,3.9457,3.9792,3.9401,3.9716
2015-12-09,3.9855,3.9920,3.9340,3.9464
2015-12-08,3.9898,3.9945,3.9696,3.9855
2015-12-07,3.9577,3.9965,3.9523,3.9898
2015-12-06,3.9604,3.9669,3.9539,3.9544
2015-12-05,3.9604,3.9604,3.9604,3.9604
2015-12-04,3.9586,3.9765,3.9349,3.9604
2015-12-03,4.0304,4.0581,3.9300,3.9612
2015-12-02,4.0286,4.0539,4.0211,4.0302
2015-12-01,4.0367,4.0405,4.0130,4.0293
2015-11-30,4.0266,4.0482,4.0235,4.0342
2015-11-29,4.0240,4.0289,4.0217,4.0278
2015-11-27,4.0299,4.0378,4.0152,4.0255
2015-11-26,4.0159,4.0309,4.0115,4.0299
2015-11-25,4.0023,4.0342,3.9869,4.0159
2015-11-24,3.9965,4.0113,3.9847,4.0023
2015-11-23,3.9811,4.0129,3.9793,3.9965
2015-11-22,3.9887,3.9887,3.9803,3.9814
2015-11-21,3.9822,3.9822,3.9822,3.9822
2015-11-20,3.9603,3.9956,3.9535,3.9822
2015-11-19,3.9818,3.9884,3.9422,3.9603
2015-11-18,3.9865,3.9984,3.9698,3.9820
2015-11-17,3.9717,3.9999,3.9675,3.9865
2015-11-16,3.9471,3.9800,3.9299,3.9715
2015-11-15,3.9430,3.9491,3.9397,3.9446
2015-11-13,3.9154,3.9585,3.9112,3.9430
2015-11-12,3.9150,3.9514,3.9045,3.9154
2015-11-11,3.9486,3.9705,3.9144,3.9150
2015-11-10,3.9537,3.9737,3.9419,3.9496
2015-11-09,3.9731,3.9852,3.9429,3.9536
2015-11-08,3.9852,3.9852,3.9686,3.9733
2015-11-06,3.9044,3.9879,3.8935,3.9852
2015-11-05,3.9040,3.9123,3.8835,3.9057
2015-11-04,3.8752,3.9073,3.8679,3.9040
2015-11-03,3.8638,3.8880,3.8531,3.8752
2015-11-02,3.8458,3.8699,3.8429,3.8630
2015-11-01,3.8565,3.8570,3.8415,3.8478
2015-10-30,3.8941,3.9008,3.8419,3.8756
2015-10-29,3.9172,3.9283,3.8853,3.8941
2015-10-28,3.8782,3.9345,3.8621,3.9172
2015-10-27,3.8642,3.8833,3.8553,3.8782
2015-10-26,3.8726,3.8807,3.8455,3.8644
2015-10-25,3.8575,3.8751,3.8546,3.8696
2015-10-23,3.8301,3.8731,3.8126,3.8575
2015-10-22,3.7811,3.8371,3.7743,3.8301
2015-10-21,3.7508,3.7847,3.7452,3.7811
2015-10-20,3.7478,3.7558,3.7244,3.7508
2015-10-19,3.7269,3.7547,3.7159,3.7473
2015-10-18,3.7230,3.7293,3.7230,3.7269
2015-10-17,3.7240,3.7240,3.7240,3.7240
2015-10-16,3.7192,3.7382,3.7092,3.7240
2015-10-15,3.6825,3.7226,3.6739,3.7192
2015-10-14,3.7170,3.7187,3.6769,3.6825
2015-10-13,3.7165,3.7274,3.7057,3.7170
2015-10-12,3.7084,3.7211,3.7013,3.7165
2015-10-11,3.7120,3.7132,3.7064,3.7088
2015-10-09,3.7361,3.7449,3.7037,3.7152
2015-10-08,3.7630,3.7670,3.7275,3.7375
2015-10-07,3.7596,3.7725,3.7457,3.7650
2015-10-06,3.7892,3.8005,3.7532,3.7605
2015-10-05,3.7854,3.8012,3.7587,3.7892
2015-10-04,3.7848,3.7904,3.7814,3.7878
2015-10-02,3.7942,3.8087,3.7550,3.7848
2015-10-01,3.7995,3.8091,3.7847,3.7928
2015-09-30,3.7611,3.8078,3.7571,3.7995
2015-09-29,3.7711,3.7934,3.7574,3.7611
2015-09-28,3.7712,3.7993,3.7612,3.7713
2015-09-27,3.7773,3.7773,3.7647,3.7712
2015-09-25,3.7759,3.7938,3.7569,3.7773
2015-09-24,3.7726,3.7821,3.7427,3.7759
2015-09-23,3.7750,3.7870,3.7599,3.7738
2015-09-22,3.7393,3.7898,3.7319,3.7746
2015-09-21,3.7198,3.7482,3.6955,3.7393
2015-09-20,3.7217,3.7220,3.7155,3.7205
2015-09-18,3.6792,3.7306,3.6618,3.7155
2015-09-17,3.7188,3.7266,3.6699,3.6761
2015-09-16,3.7239,3.7454,3.7033,3.7188
2015-09-15,3.7196,3.7323,3.7010,3.7228
2015-09-14,3.7031,3.7301,3.6943,3.7176
2015-09-13,3.7139,3.7139,3.6995,3.7046
2015-09-11,3.7291,3.7392,3.7010,3.7139
2015-09-10,3.7518,3.7738,3.7238,3.7291
2015-09-09,3.7682,3.7864,3.7483,3.7518
2015-09-08,3.7856,3.7987,3.7664,3.7682
2015-09-07,3.7838,3.8016,3.7748,3.7862
2015-09-06,3.7923,3.7923,3.7759,3.7838
2015-09-04,3.7881,3.8112,3.7736,3.7935
2015-09-03,3.7695,3.7950,3.7572,3.7881
2015-09-02,3.7507,3.7780,3.7496,3.7695
2015-09-01,3.7686,3.7755,3.7341,3.7507
2015-08-31,3.7625,3.7795,3.7439,3.7700
2015-08-30,3.7615,3.7776,3.7586,3.7686
2015-08-29,3.7615,3.7615,3.7615,3.7615
2015-08-28,3.7629,3.7854,3.7418,3.7615
2015-08-27,3.7284,3.7797,3.7159,3.7636
2015-08-26,3.6825,3.7479,3.6587,3.7288
2015-08-25,3.6559,3.7142,3.6448,3.6825
2015-08-24,3.7065,3.7158,3.6256,3.6448
2015-08-23,3.7073,3.7132,3.7018,3.7065
2015-08-22,3.7090,3.7090,3.7090,3.7090
2015-08-21,3.7308,3.7445,3.7060,3.7109
2015-08-20,3.7558,3.7732,3.7204,3.7308
2015-08-19,3.7747,3.7872,3.7467,3.7558
2015-08-18,3.7551,3.7818,3.7492,3.7747
2015-08-17,3.7623,3.7794,3.7391,3.7551
2015-08-16,3.7690,3.7696,3.7568,3.7626
2015-08-14,3.7460,3.7728,3.7387,3.7622
2015-08-13,3.7499,3.7734,3.7375,3.7442
2015-08-12,3.7949,3.8035,3.7338,3.7499
2015-08-11,3.8100,3.8338,3.7820,3.7949
2015-08-10,3.8156,3.8404,3.8021,3.8103
2015-08-09,3.8159,3.8173,3.8126,3.8144
2015-08-07,3.8320,3.8558,3.8086,3.8135
2015-08-06,3.8239,3.8496,3.8108,3.8320
2015-08-05,3.8384,3.8551,3.8079,3.8239
2015-08-04,3.7821,3.8447,3.7696,3.8384
2015-08-03,3.7733,3.7934,3.7616,3.7821
2015-08-02,3.7445,3.7770,3.7445,3.7734
2015-07-31,3.7855,3.7980,3.7295,3.7445
2015-07-30,3.7513,3.8076,3.7430,3.7855
2015-07-29,3.7220,3.7597,3.7142,3.7517
2015-07-28,3.7127,3.7421,3.7078,3.7210
2015-07-27,3.7707,3.7758,3.7018,3.7137
2015-07-26,3.7700,3.7740,3.7676,3.7729
2015-07-24,3.7434,3.7793,3.7393,3.7732
2015-07-23,3.7635,3.7790,3.7374,3.7434
2015-07-22,3.7773,3.7835,3.7530,3.7635
2015-07-21,3.8053,3.8125,3.7672,3.7773
2015-07-20,3.7838,3.8153,3.7766,3.8050
2015-07-19,3.7853,3.7905,3.7789,3.7838
2015-07-18,3.7789,3.7789,3.7789,3.7789
2015-07-17,3.7765,3.7948,3.7581,3.7790
2015-07-16,3.7657,3.7849,3.7581,3.7765
2015-07-15,3.7475,3.7781,3.7415,3.7663
2015-07-14,3.7552,3.7774,3.7403,3.7476
2015-07-13,3.7532,3.7634,3.7062,3.7552
2015-07-12,3.7320,3.7628,3.7320,3.7528
2015-07-10,3.8037,3.8116,3.7173,3.7320
2015-07-09,3.8199,3.8355,3.7975,3.8038
2015-07-08,3.8224,3.8440,3.8134,3.8207
2015-07-07,3.7989,3.8555,3.7969,3.8224
2015-07-06,3.8179,3.8218,3.7788,3.7989
2015-07-05,3.8149,3.8376,3.8092,3.8113
2015-07-03,3.7762,3.7871,3.7646,3.7815
2015-07-02,3.7887,3.7948,3.7650,3.7762
2015-07-01,3.7645,3.7922,3.7446,3.7887
2015-06-30,3.7365,3.7744,3.7250,3.7645
2015-06-29,3.8068,3.8159,3.7185,3.7365
2015-06-28,3.7876,3.8221,3.7876,3.8069
2015-06-26,3.7222,3.7506,3.7176,3.7298
2015-06-25,3.7214,3.7427,3.7123,3.7222
2015-06-24,3.7214,3.7353,3.7004,3.7204
2015-06-23,3.6763,3.7460,3.6690,3.7214
2015-06-22,3.6745,3.6860,3.6505,3.6785
2015-06-21,3.6714,3.6803,3.6659,3.6744
2015-06-20,3.6860,3.6860,3.6860,3.6860
2015-06-19,3.6652,3.6972,3.6520,3.6780
2015-06-18,3.6582,3.6772,3.6409,3.6643
2015-06-17,3.6802,3.7125,3.6567,3.6582
2015-06-16,3.6796,3.7060,3.6734,3.6803
2015-06-15,3.6859,3.7113,3.6705,3.6801
2015-06-14,3.6747,3.6928,3.6705,3.6862
2015-06-12,3.6736,3.7134,3.6647,3.6705
2015-06-11,3.6538,3.6938,3.6515,3.6740
2015-06-10,3.6993,3.7025,3.6456,3.6526
2015-06-09,3.6995,3.7179,3.6804,3.7022
2015-06-08,3.7400,3.7551,3.6896,3.6996
2015-06-07,3.7436,3.7436,3.7295,3.7381
2015-06-06,3.7402,3.7402,3.7402,3.7402
2015-06-05,3.7163,3.7658,3.6742,3.7295
2015-06-04,3.6943,3.7216,3.6746,3.7212
2015-06-03,3.6913,3.7229,3.6792,3.6949
2015-06-02,3.7654,3.7721,3.6819,3.6925
2015-06-01,3.7428,3.7885,3.7395,3.7650
2015-05-31,3.7368,3.7466,3.7363,3.7427
2015-05-30,3.7395,3.7395,3.7395,3.7395
2015-05-29,3.7746,3.7870,3.7317,3.7368
2015-05-28,3.7845,3.8085,3.7653,3.7762
2015-05-27,3.8066,3.8258,3.7735,3.7846
2015-05-26,3.7347,3.8221,3.7343,3.8090
2015-05-25,3.7521,3.7642,3.7313,3.7364
2015-05-24,3.7180,3.7654,3.7180,3.7530
2015-05-23,3.7180,3.7180,3.7180,3.7180
2015-05-22,3.6826,3.7338,3.6574,3.7182
2015-05-21,3.6762,3.6937,3.6516,3.6808
2015-05-20,3.6317,3.6883,3.6292,3.6765
2015-05-19,3.5986,3.6517,3.5919,3.6337
2015-05-18,3.5326,3.6060,3.5292,3.5996
2015-05-17,3.5294,3.5356,3.5249,3.5310
2015-05-16,3.5250,3.5250,3.5250,3.5250
2015-05-15,3.5652,3.5768,3.5225,3.5294
2015-05-14,3.6061,3.6124,3.5599,3.5657
2015-05-13,3.6500,3.6560,3.5915,3.6039
2015-05-12,3.6573,3.6660,3.6267,3.6498
2015-05-11,3.6244,3.6631,3.6029,3.6562
2015-05-10,3.6029,3.6291,3.6029,3.6250
2015-05-08,3.5955,3.6315,3.5804,3.6029
2015-05-07,3.5640,3.6007,3.5594,3.5964
2015-05-06,3.6022,3.6189,3.5525,3.5655
2015-05-05,3.6125,3.6368,3.5900,3.6022
2015-05-04,3.6302,3.6369,3.6004,3.6130
2015-05-03,3.6305,3.6333,3.6245,3.6301
2015-05-01,3.6003,3.6450,3.5809,3.6305
2015-04-30,3.6039,3.6271,3.5831,3.5998
2015-04-29,3.6406,3.6517,3.5828,3.6057
2015-04-28,3.6648,3.6888,3.6313,3.6377
2015-04-27,3.7077,3.7269,3.6474,3.6648
2015-04-26,3.7140,3.7161,3.7064,3.7095
2015-04-24,3.6960,3.7245,3.6757,3.7140
2015-04-23,3.7182,3.7501,3.6868,3.6962
2015-04-22,3.7115,3.7353,3.6978,3.7187
2015-04-21,3.7112,3.7363,3.7003,3.7115
2015-04-20,3.7267,3.7384,3.6984,3.7112
2015-04-19,3.7380,3.7380,3.7163,3.7267
2015-04-17,3.7392,3.7473,3.6979,3.7380
2015-04-16,3.7630,3.7799,3.7180,3.7366
2015-04-15,3.7695,3.7997,3.7546,3.7630
2015-04-14,3.7877,3.8038,3.7483,3.7695
2015-04-13,3.7844,3.8206,3.7759,3.7877
2015-04-12,3.7798,3.7979,3.7798,3.7843
2015-04-11,3.7930,3.7930,3.7902,3.7930
2015-04-10,3.7737,3.8035,3.7651,3.7841
2015-04-09,3.7149,3.7839,3.7089,3.7737
2015-04-08,3.7336,3.7415,3.6888,3.7126
2015-04-07,3.7299,3.7475,3.7091,3.7336
2015-04-06,3.6862,3.7358,3.6781,3.7299
2015-04-05,3.6800,3.6949,3.6800,3.6859
2015-04-04,3.6800,3.6800,3.6800,3.6800
2015-04-03,3.7414,3.7502,3.6764,3.6965
2015-04-02,3.7648,3.7753,3.7288,3.7414
2015-04-01,3.7919,3.8000,3.7580,3.7648
2015-03-31,3.7760,3.8149,3.7680,3.7918
2015-03-30,3.7642,3.7841,3.7594,3.7760
2015-03-29,3.7593,3.7685,3.7593,3.7656
2015-03-28,3.7594,3.7594,3.7594,3.7594
2015-03-27,3.7516,3.7923,3.7432,3.7616
2015-03-26,3.7228,3.7618,3.6953,3.7476
2015-03-25,3.7486,3.7549,3.7065,3.7229
2015-03-24,3.7467,3.7724,3.7282,3.7486
2015-03-23,3.8134,3.8427,3.7400,3.7465
2015-03-22,3.8290,3.8290,3.7968,3.8130
2015-03-20,3.8655,3.8733,3.7974,3.8290
2015-03-19,3.8193,3.8903,3.7868,3.8674
2015-03-18,3.9036,3.9183,3.7341,3.8193
2015-03-17,3.9032,3.9182,3.8875,3.9036
2015-03-16,3.9499,3.9590,3.8833,3.9022
2015-03-15,3.9590,3.9643,3.9452,3.9504
2015-03-13,3.8973,3.9678,3.8934,3.9575
2015-03-12,3.9062,3.9277,3.8716,3.8973
2015-03-11,3.8900,3.9230,3.8789,3.9067
2015-03-10,3.7944,3.9002,3.7895,3.8900
2015-03-09,3.8101,3.8150,3.7774,3.7944
2015-03-08,3.8026,3.8167,3.8026,3.8086
2015-03-07,3.8026,3.8026,3.8026,3.8026
2015-03-06,3.7543,3.8093,3.7443,3.7875
2015-03-05,3.7426,3.7707,3.7226,3.7543
2015-03-04,3.7238,3.7660,3.7210,3.7419
2015-03-03,3.7176,3.7316,3.7036,3.7238
2015-03-02,3.7069,3.7196,3.6953,3.7176
2015-03-01,3.7037,3.7143,3.7025,3.7082
2015-02-28,3.7025,3.7029,3.7025,3.7029
2015-02-27,3.7050,3.7144,3.6896,3.7025
2015-02-26,3.6595,3.7084,3.6478,3.7063
2015-02-25,3.6646,3.6718,3.6520,3.6581
2015-02-24,3.6856,3.6968,3.6595,3.6658
2015-02-23,3.6691,3.6962,3.6562,3.6870
2015-02-22,3.6562,3.6679,3.6507,3.6588
2015-02-21,3.6599,3.6599,3.6599,3.6599
2015-02-20,3.6683,3.7067,3.6475,3.6562
2015-02-19,3.6672,3.6810,3.6455,3.6692
2015-02-18,3.6709,3.6972,3.6638,3.6671
2015-02-17,3.6791,3.6940,3.6542,3.6710
2015-02-16,3.6620,3.6930,3.6523,3.6796
2015-02-15,3.6680,3.6727,3.6512,3.6616
2015-02-14,3.6664,3.6664,3.6664,3.6664
2015-02-13,3.6502,3.6754,3.6373,3.6675
2015-02-12,3.7068,3.7275,3.6458,3.6516
2015-02-11,3.7096,3.7403,3.7011,3.7082
2015-02-10,3.6927,3.7281,3.6852,3.7108
2015-02-09,3.6737,3.7155,3.6587,3.6936
2015-02-08,3.6708,3.6808,3.6708,3.6738
2015-02-07,3.6755,3.6755,3.6755,3.6755
2015-02-06,3.6292,3.6829,3.6273,3.6755
2015-02-05,3.6719,3.6830,3.6184,3.6309
2015-02-04,3.6365,3.6805,3.6260,3.6732
2015-02-03,3.6924,3.7009,3.6160,3.6359
2015-02-02,3.6947,3.7128,3.6702,3.6915
2015-02-01,3.7128,3.7128,3.6923,3.6963
2015-01-31,3.7004,3.7004,3.7004,3.7004
2015-01-30,3.7164,3.7290,3.6949,3.7128
2015-01-29,3.7639,3.7704,3.6981,3.7166
2015-01-28,3.7198,3.7678,3.7123,3.7622
2015-01-27,3.7463,3.7558,3.7063,3.7215
2015-01-26,3.7721,3.7872,3.7248,3.7482
2015-01-25,3.7332,3.7753,3.7332,3.7729
2015-01-23,3.7390,3.7975,3.7257,3.7408
2015-01-22,3.6997,3.7562,3.6851,3.7401
2015-01-21,3.7482,3.7529,3.6839,3.7022
2015-01-20,3.7305,3.7543,3.7205,3.7483
2015-01-19,3.7258,3.7458,3.7083,3.7301
2015-01-18,3.7315,3.7490,3.7148,3.7249
2015-01-16,3.7068,3.7639,3.6959,3.7315
2015-01-15,3.6098,3.7317,3.6059,3.7073
2015-01-14,3.6337,3.6610,3.6022,3.6104
2015-01-13,3.6127,3.6463,3.6027,3.6343
2015-01-12,3.5932,3.6284,3.5897,3.6121
2015-01-11,3.6018,3.6180,3.5925,3.5939
2015-01-10,3.6180,3.6180,3.6180,3.6180
2015-01-09,3.6307,3.6380,3.5947,3.5977
2015-01-08,3.6272,3.6541,3.6207,3.6309
2015-01-07,3.6359,3.6491,3.6205,3.6275
2015-01-06,3.5921,3.6442,3.5817,3.6370
2015-01-05,3.5958,3.6191,3.5770,3.5928
2015-01-04,3.5818,3.6091,3.5818,3.5958
2015-01-03,3.5770,3.5770,3.5770,3.5770
2015-01-02,3.5400,3.5888,3.5305,3.5770
2015-01-01,3.5305,3.5411,3.5305,3.5400
2014-12-31,3.5163,3.5524,3.5000,3.5305
2014-12-30,3.5350,3.5506,3.5125,3.5163
2014-12-29,3.5629,3.5911,3.5130,3.5349
2014-12-28,3.5902,3.5902,3.5633,3.5695
2014-12-26,3.5515,3.6104,3.5458,3.5902
2014-12-25,3.5612,3.5612,3.5379,3.5612
2014-12-24,3.5313,3.5644,3.5205,3.5600
2014-12-23,3.4827,3.5345,3.4790,3.5302
2014-12-22,3.4831,3.4880,3.4660,3.4848
2014-12-21,3.4765,3.4864,3.4765,3.4854
2014-12-20,3.4775,3.4775,3.4775,3.4775
2014-12-19,3.4586,3.4918,3.4528,3.4765
2014-12-18,3.4296,3.4679,3.4212,3.4588
2014-12-17,3.3683,3.4329,3.3600,3.4311
2014-12-16,3.3586,3.3807,3.3442,3.3679
2014-12-15,3.3496,3.3678,3.3496,3.3601
2014-12-14,3.3504,3.3567,3.3477,3.3510
2014-12-12,3.3618,3.3714,3.3452,3.3525
2014-12-11,3.3546,3.3752,3.3396,3.3638
2014-12-10,3.3569,3.3662,3.3498,3.3546
2014-12-09,3.3756,3.3914,3.3395,3.3574
2014-12-08,3.3816,3.3996,3.3685,3.3766
2014-12-07,3.3835,3.3862,3.3794,3.3828
2014-12-06,3.3830,3.3830,3.3830,3.3830
2014-12-05,3.3569,3.3921,3.3506,3.3805
2014-12-04,3.3725,3.3877,3.3363,3.3574
2014-12-03,3.3598,3.3789,3.3569,3.3728
2014-12-02,3.3469,3.3639,3.3396,3.3598
2014-12-01,3.3561,3.3694,3.3374,3.3469
2014-11-30,3.3530,3.3581,3.3469,3.3569
2014-11-28,3.3522,3.3670,3.3442,3.3475
2014-11-27,3.3402,3.3555,3.3354,3.3524
2014-11-26,3.3457,3.3565,3.3330,3.3403
2014-11-25,3.3720,3.3811,3.3422,3.3457
2014-11-24,3.3908,3.3948,3.3674,3.3730
